row_id,region,year,ols,fe,re,dgmm,sgmm,sfa1,sfa2,sfa3,sfa3d,tfe,field_013
639,浙江省,2016,0.79139,0.678909,0.572443,0.753434,0.765898,0.791998,0.560224,0.653292,0.623084,0.764418,0.944689
640,浙江省,2017,0.73149,0.588012,0.577757,0.693851,0.836622,0.748866,0.788081,0.721845,0.802506,0.644249,0.59235
641,浙江省,2018,0.70895,0.655705,0.586157,0.526861,0.795226,0.629758,0.537162,0.540834,0.635458,0.839209,0.810539
642,浙江省,2019,0.7191,0.559886,0.702844,0.82873,0.679092,0.820468,0.717334,0.647682,0.600516,0.639275,0.793552
643,浙江省,2020,0.69738,0.747705,0.716874,0.761715,0.504941,0.812825,0.785363,0.760906,0.517362,0.581346,0.604443
644,浙江省,2021,0.66951,0.553519,0.71842,0.726039,0.64638,0.57025,0.645952,0.793084,0.52639,0.719136,0.745508
645,浙江省,2022,0.61583,0.708762,0.715253,0.435166,0.597962,0.656663,0.434402,0.470459,0.588022,0.463119,0.473009
646,浙江省,2023,0.56215,0.864005,0.712086,0.144293,0.549544,0.743076,0.222852,0.147834,0.649654,0.207102,0.20051
647,海南省,1990,2.7745,2.169576,3.303236,2.221181,2.197598,2.208363,2.254475,3.24253,2.452713,2.523325,2.056099
648,海南省,1991,2.38955,2.079645,2.361492,1.9784,2.240103,2.22242,2.757583,2.517505,2.060576,2.740497,2.78934
649,海南省,1992,2.36125,2.407908,2.672038,2.466184,2.528474,2.130296,1.937264,2.684198,2.76722,2.47289,2.549961
650,海南省,1993,1.96846,2.153714,2.096077,1.742798,1.905471,1.912636,1.807225,2.345206,1.72579,1.487645,1.432332
651,海南省,1994,1.9725,1.632875,1.637412,2.11667,2.34473,2.152195,2.048165,2.30601,1.448703,1.752172,2.108267
652,海南省,1995,1.75267,1.765794,1.714021,1.864224,1.599081,2.044626,1.977359,1.670555,1.86128,1.572808,1.414385
653,海南省,1996,1.5675,1.349586,1.611594,1.271321,1.365465,1.31822,1.254564,1.167944,1.522795,1.633178,1.629667
654,海南省,1997,1.49265,1.222105,1.124486,1.38334,1.323664,1.655569,1.737784,1.586848,1.709141,1.74374,1.339352
655,海南省,1998,1.63306,1.159829,1.420383,1.874275,1.151043,1.385436,1.632795,1.660753,1.340412,1.879288,1.631064
656,海南省,1999,1.41079,1.266663,1.381007,1.372006,1.565426,1.555663,1.068602,1.362596,1.495281,1.122325,1.553589
657,海南省,2000,1.26325,1.368567,1.301097,0.926872,1.104005,1.404557,1.002907,1.456654,1.140791,1.169479,0.943054
658,海南省,2001,1.26357,1.42824,1.010895,1.266376,1.378088,0.961325,0.888606,1.338185,1.122607,0.940514,1.20642
659,海南省,2002,1.25205,1.105405,1.311755,1.098695,1.247675,1.182582,0.909498,1.181505,1.289857,1.319217,1.114358
660,海南省,2003,1.2087,1.068765,0.924266,1.286331,1.396334,0.933621,1.305597,1.011002,1.392599,0.896587,1.215912
661,海南省,2004,1.16563,1.200128,1.349666,1.322367,0.955265,1.195302,0.987238,1.1829,1.366334,0.963098,1.115363
662,海南省,2005,1.0142,1.088105,0.831735,1.117182,1.094981,0.956502,0.995742,0.844676,1.122446,0.911117,1.018429
663,海南省,2006,0.99769,0.884354,1.157193,0.740627,0.995637,0.991397,1.136311,1.177686,0.892465,0.962843,1.165683
664,海南省,2007,0.97333,0.849058,0.93766,0.845203,1.007585,0.704382,0.828326,0.738088,1.140016,1.037495,1.013006
665,海南省,2008,0.97196,0.80883,1.10904,0.944098,0.758093,1.03588,0.975959,0.874981,0.86983,1.135672,1.11458
666,海南省,2009,0.97276,0.753849,0.868761,0.791544,0.804569,0.894967,1.00273,1.118498,1.166474,0.768295,1.09449
667,海南省,2010,0.9645,1.027916,0.951556,0.81071,1.12669,0.768504,1.006822,0.870095,0.723597,1.098672,0.832373
668,海南省,2011,0.8579,1.01387,0.711922,0.910767,0.977855,0.801607,0.632875,0.613461,0.861669,0.748417,0.682342
669,海南省,2012,0.92594,1.097107,0.755806,0.652333,1.070227,0.878734,1.073014,0.875484,1.003504,0.797881,0.703796
670,海南省,2013,0.85364,0.92821,0.921893,0.886484,0.98332,1.009151,0.74099,0.648669,0.903096,0.983798,0.64272
671,海南省,2014,0.83485,0.788535,0.860592,0.676657,0.645909,0.652287,0.889118,0.732642,0.597446,0.81965,0.75565
672,海南省,2015,0.81114,0.584639,0.811005,0.843686,0.919439,0.874112,0.573924,0.822621,0.93249,0.595055,0.813844
673,海南省,2016,0.78014,0.927921,0.700838,0.603609,0.873108,0.915548,0.709646,0.749152,0.659725,0.878218,0.713351
674,海南省,2017,0.77743,0.553796,0.914796,0.641078,0.859513,0.755508,0.799208,0.931449,0.813147,0.648977,0.564696
675,海南省,2018,0.75053,0.674475,0.851277,0.870077,0.799235,0.532603,0.615671,0.657859,0.745497,0.722494,0.822967
676,海南省,2019,0.72321,0.863001,0.795301,0.641852,0.729757,0.657357,0.803495,0.534738,0.554633,0.847553,0.66255
677,海南省,2020,0.63363,0.530794,0.634088,0.452402,0.451743,0.758417,0.734973,0.647723,0.518571,0.589981,0.491452
678,海南省,2021,0.62732,0.524067,0.498579,0.72548,0.463932,0.663871,0.593147,0.504695,0.687734,0.747423,0.675476
679,海南省,2022,0.61452,0.708688,0.661074,0.439004,0.513785,0.66808,0.466559,0.522843,0.704834,0.733883,0.503381
680,海南省,2023,0.60172,0.893309,0.823569,0.152528,0.563638,0.672289,0.339971,0.540991,0.721934,0.720343,0.331286
681,湖北省,1990,2.8235,2.722645,2.947678,2.709769,2.124176,2.517263,2.273002,3.14233,2.172881,3.302027,2.602392
682,湖北省,1991,2.34955,1.977189,2.146826,1.967133,2.6739,1.912976,1.890773,2.324992,2.817739,1.791364,1.943191
683,湖北省,1992,2.29917,2.216719,2.179472,2.215546,2.539798,2.261438,1.871016,1.779348,1.857451,1.661976,2.269255
684,湖北省,1993,1.96923,1.584522,1.884909,1.684185,1.59364,1.908992,1.540017,2.083131,2.124091,2.110425,1.98148
685,湖北省,1994,1.96964,2.30074,1.996371,2.194931,1.903384,1.791213,1.731769,1.748491,1.935174,2.152524,1.981993
686,湖北省,1995,1.785,1.657908,1.75021,1.885728,1.825573,1.400208,1.985955,2.094287,1.963197,1.367435,1.849439
687,湖北省,1996,1.575,1.708056,1.539799,1.382299,1.227555,1.798934,1.166225,1.479224,1.242833,1.542146,1.236706
688,湖北省,1997,1.66529,1.833922,1.222442,1.183907,1.98115,1.658833,1.625227,1.961533,1.201859,1.653037,1.226273
689,湖北省,1998,1.39944,1.638343,1.594219,1.277972,1.5553,1.302686,1.266987,1.173154,1.004801,1.24899,1.404608
690,湖北省,1999,1.53395,1.655819,1.678337,1.628546,1.751645,1.507947,1.212171,1.153973,1.11906,1.74396,1.602146
691,湖北省,2000,1.38375,1.526221,1.277049,1.345199,0.983099,1.203406,1.086548,1.576091,1.480197,1.364101,1.606215
692,湖北省,2001,1.26452,1.059317,0.936721,0.898697,1.479544,1.273325,1.067878,1.312664,1.481832,1.263411,0.894259
693,湖北省,2002,1.34705,1.606324,1.336134,1.337171,1.116768,1.143628,1.264889,1.054197,1.184066,0.967205,1.265751
694,湖北省,2003,1.22913,0.964166,0.942681,1.337158,1.161159,1.290832,0.946983,1.392899,1.100563,1.362515,0.892336
695,湖北省,2004,1.11042,1.275936,1.329125,1.186203,1.042337,0.912652,1.061192,0.819144,0.86416,1.272538,1.108985
696,湖北省,2005,1.1586,1.274634,0.949786,0.811588,1.028883,1.12909,1.338728,0.870271,0.856634,0.920867,0.984567
697,湖北省,2006,1.04423,0.883158,0.883628,1.069627,1.025205,1.111145,1.06475,0.860603,1.033914,0.995789,0.907719
698,湖北省,2007,1.04611,1.190432,1.032752,0.869601,0.817055,1.004633,0.997979,1.167648,0.745574,1.248439,1.177816
699,湖北省,2008,1.01036,1.072191,0.858318,0.919819,0.991292,0.920759,0.997445,0.913858,1.159587,0.874747,1.06825
700,湖北省,2009,0.94759,0.864521,0.804444,0.927156,0.755994,0.765327,1.126471,0.978998,0.797071,1.034499,0.840376
701,湖北省,2010,0.96633,0.863283,0.713212,1.075828,0.689382,0.734365,0.944455,0.701249,0.904961,1.08496,1.046761
702,湖北省,2011,0.81807,0.905074,0.867378,0.909975,0.935768,0.65914,0.7537,0.803291,0.678102,0.678585,0.897417
703,湖北省,2012,0.79172,0.86219,0.758617,0.897817,0.654562,0.828463,0.880787,0.760161,0.802106,0.915766,0.929518
704,湖北省,2013,0.86242,0.980714,0.819027,0.72899,0.87273,0.9892,0.698451,0.856439,0.900638,0.87267,1.022024
705,湖北省,2014,0.83088,0.898009,0.734176,0.832569,0.705577,0.798328,0.653763,0.944397,0.920335,0.816325,0.817289
706,湖北省,2015,0.719,0.635754,0.789728,0.6906,0.851167,0.718173,0.657094,0.608073,0.816051,0.827152,0.505996
707,湖北省,2016,0.71222,0.764577,0.761999,0.722734,0.806307,0.659104,0.536317,0.674075,0.540135,0.646512,0.679275
708,湖北省,2017,0.69811,0.578285,0.520349,0.668529,0.526988,0.715833,0.733921,0.715484,0.554696,0.648787,0.787591
709,湖北省,2018,0.70566,0.59995,0.719567,0.69206,0.810921,0.549877,0.54517,0.749275,0.543646,0.611961,0.540252
710,湖北省,2019,0.70641,0.804064,0.548958,0.565481,0.715904,0.626918,0.53981,0.749028,0.546556,0.510092,0.595878
711,湖北省,2020,0.66375,0.588049,0.597767,0.481398,0.775008,0.777537,0.698477,0.573122,0.578505,0.55826,0.701803
712,湖北省,2021,0.68183,0.587198,0.773835,0.546172,0.603528,0.685129,0.679122,0.76701,0.817772,0.736034,0.582562
713,湖北省,2022,0.62702,0.538814,0.546834,0.483398,0.709058,0.456555,0.493424,0.499312,0.710819,0.500296,0.540281
714,湖北省,2023,0.57221,0.49043,0.319833,0.420624,0.814588,0.227981,0.307726,0.231614,0.603866,0.264558,0.498
715,湖南省,1990,2.6895,1.93765,2.070027,2.264156,2.211576,3.021949,2.524607,2.615297,2.421034,2.848772,2.73662
716,湖南省,1991,2.47091,2.583212,2.940579,2.140079,2.534535,1.881152,2.085447,2.709599,1.823432,2.073364,2.636435
717,湖南省,1992,2.24917,1.739776,2.692095,1.853516,2.483935,2.588566,2.103848,2.629546,1.842495,1.878077,2.321523
718,湖南省,1993,1.94346,2.089241,1.817778,2.196695,1.645801,1.413791,2.325955,1.575157,1.494775,2.128888,1.58227
719,湖南省,1994,1.78857,1.553696,1.791522,1.862403,1.770864,1.303224,1.527046,1.935645,2.06072,1.937827,2.002108
720,湖南省,1995,1.879,1.373417,2.227367,1.855137,1.512557,1.65803,1.987869,1.497225,1.813141,1.890161,2.046306
721,湖南省,1996,1.61531,1.342648,1.742826,1.90741,1.172152,1.388572,1.884957,1.738998,1.420571,1.675306,1.900303
722,湖南省,1997,1.70647,1.300416,1.318061,1.875514,1.726334,1.551097,1.695242,1.995257,1.689884,1.99867,1.895036
723,湖南省,1998,1.60139,1.460034,1.263432,1.43406,1.647717,1.641824,1.576247,1.314676,1.504297,1.386915,1.486153
724,湖南省,1999,1.56553,1.509386,1.165785,1.336036,1.338572,1.204297,1.138685,1.485418,1.458726,1.448346,1.753186
725,湖南省,2000,1.4925,1.694913,1.607467,1.470172,1.584751,1.045705,1.082451,1.09748,1.619004,1.776971,1.32728
726,湖南省,2001,1.42143,1.337863,1.066583,1.049939,1.298618,1.122474,1.235236,1.243708,1.351509,1.431578,1.321787
727,湖南省,2002,1.24614,1.004448,1.201836,1.243307,1.277937,1.201063,1.494815,0.948073,0.88366,1.432346,1.382688
728,湖南省,2003,1.25435,1.082678,1.044458,1.102559,1.397331,0.998624,1.065042,0.989104,1.488221,1.399087,1.107138
729,湖南省,2004,1.22083,1.016588,1.10815,0.862006,1.395241,1.244725,1.005564,0.959575,1.247362,0.99902,1.178397
730,湖南省,2005,1.1914,1.237376,0.850469,1.121644,1.023305,1.059417,1.423377,1.282911,0.940408,0.972087,1.245716
731,湖南省,2006,1.14885,0.929658,0.811556,0.871595,1.152419,1.323574,1.291429,0.918146,1.053618,0.825285,1.027999
732,湖南省,2007,1.06037,0.852813,1.248872,0.906892,1.096232,1.090495,0.908917,0.934419,0.890626,1.184571,1.144341
733,湖南省,2008,1.02018,0.984422,1.040562,0.874293,0.808839,0.967426,0.832711,0.880925,0.778539,0.881088,0.73713
734,湖南省,2009,1.00397,0.816787,1.058562,1.05825,0.79741,0.974038,1.146328,0.920075,0.79226,0.748336,0.87328
735,湖南省,2010,0.996,0.784709,0.710347,0.852705,0.908432,1.125968,1.023988,0.896888,1.181694,0.761093,0.973889
736,湖南省,2011,0.88258,0.71948,0.977732,0.907267,0.846598,0.688396,0.932597,0.937513,0.68017,0.97805,1.023644
737,湖南省,2012,0.80453,0.826519,0.582786,0.573051,0.851757,0.770097,0.606166,0.893729,0.598692,0.607759,0.584114
738,湖南省,2013,0.79455,0.852443,0.858832,0.62197,0.858689,0.633062,0.951142,0.57564,0.819986,0.780633,0.94465
739,湖南省,2014,0.82074,0.912345,0.73148,0.597429,0.913043,0.887904,0.944026,0.73835,0.706267,0.695696,0.647634
740,湖南省,2015,0.73029,0.756036,0.638803,0.61945,0.539616,0.8662,0.799583,0.716717,0.666006,0.638569,0.619706
741,湖南省,2016,0.78097,0.614516,0.562581,0.702164,0.837491,0.643802,0.927365,0.557965,0.873369,0.865051,0.844309
742,湖南省,2017,0.74365,0.770041,0.696554,0.565709,0.779181,0.771387,0.562191,0.537175,0.584694,0.646714,0.830358
743,湖南省,2018,0.71816,0.7007,0.542231,0.647549,0.628898,0.59847,0.836762,0.796466,0.857373,0.651836,0.603432
744,湖南省,2019,0.6909,0.658031,0.703575,0.525178,0.686489,0.69536,0.6832,0.581549,0.518111,0.646908,0.656663
745,湖南省,2020,0.65525,0.752483,0.696799,0.494006,0.516652,0.559931,0.516134,0.741468,0.460313,0.745118,0.501122
746,湖南省,2021,0.65537,0.681423,0.747701,0.528448,0.688908,0.658944,0.462243,0.647036,0.578046,0.650543,0.593388
747,湖南省,2022,0.69024,0.795893,0.809767,0.577702,0.539883,0.802153,0.730286,0.695981,0.574789,0.539939,0.519149
748,湖南省,2023,0.72511,0.910363,0.871833,0.626956,0.390858,0.945362,0.998329,0.744926,0.571532,0.429335,0.44491
749,甘肃省,1990,2.7705,2.54005,3.007489,2.888773,2.714868,2.879741,2.0958,2.900575,2.058066,3.044475,2.867052
750,甘肃省,1991,2.6,2.787044,2.3244,2.31426,2.312544,1.97691,2.013856,2.338856,2.118324,2.902146,1.964222
751,甘肃省,1992,2.40958,2.730829,2.602928,2.669071,2.43151,1.827066,2.301899,2.581218,2.234382,2.798851,2.069856
752,甘肃省,1993,1.95192,1.904862,2.019772,1.801723,2.259546,2.067008,1.618554,1.5972,2.266105,2.04706,1.366893
753,甘肃省,1994,2.14286,2.142793,1.502143,1.825736,2.136707,2.325707,2.411743,2.329178,2.444014,1.709893,1.60245
754,甘肃省,1995,1.81533,1.702183,1.324921,1.652479,1.586928,1.994652,2.034244,1.751488,1.988625,1.643711,1.348811
755,甘肃省,1996,1.63344,1.224245,1.187444,1.425648,1.786916,1.701977,1.249809,1.680269,1.822737,1.896732,1.162485
756,甘肃省,1997,1.51735,1.483577,1.083997,1.081979,1.763984,1.223093,1.662685,1.470087,1.47555,1.330096,1.431835
757,甘肃省,1998,1.50583,1.439802,1.084712,1.64327,1.260939,1.307108,1.170258,1.330163,1.41345,1.795179,1.513091
758,甘肃省,1999,1.49763,1.521864,1.491417,1.647156,1.40078,1.177738,1.754326,1.257442,1.540195,1.167075,1.200532
759,甘肃省,2000,1.35175,1.098378,1.322647,1.277444,1.516407,1.324161,1.505282,1.410916,1.169791,1.288488,1.349276
760,甘肃省,2001,1.3131,1.049649,1.367575,1.368009,1.232011,1.490442,1.070527,1.146017,1.182219,1.454883,1.298454
761,甘肃省,2002,1.19159,1.279542,1.011613,0.992512,0.998827,1.045848,0.911865,1.347296,0.967894,1.184763,1.290088
762,甘肃省,2003,1.10652,1.117919,1.013275,1.173976,1.0261,1.278774,0.782621,0.977734,0.782355,0.786472,1.138224
763,甘肃省,2004,1.11875,1.026386,1.327956,0.789457,0.859099,1.243267,0.895347,1.242417,0.904398,0.821722,0.89886
764,甘肃省,2005,1.1016,0.89819,1.071361,1.015918,0.808222,1.299106,1.278605,0.798891,1.253004,1.095167,0.801282
765,甘肃省,2006,1.09539,1.061735,0.860852,1.115102,1.280483,0.895006,1.101377,0.933137,1.312841,0.954606,1.189314
766,甘肃省,2007,0.96667,0.796311,0.965207,1.043101,1.135988,0.811246,0.716977,0.7398,1.003961,1.069143,0.985575
767,甘肃省,2008,0.99054,0.70649,0.797094,0.791438,0.839816,0.804602,1.047145,1.02042,0.809367,1.096603,1.045917
768,甘肃省,2009,0.92052,0.937685,1.07162,0.735355,0.812448,0.678909,0.703818,0.700431,0.951833,1.014971,0.826026
769,甘肃省,2010,0.96533,1.139112,0.690898,1.150938,1.120153,1.021583,0.827464,1.077814,0.779661,0.884033,0.901032
770,甘肃省,2011,0.88274,0.712646,0.859755,0.831313,0.990331,0.836177,0.742483,0.769557,0.814744,0.771605,0.698858
771,甘肃省,2012,0.88172,0.784774,0.968524,0.844316,0.9661,0.809242,0.694274,1.020308,0.771381,0.859112,1.004384
772,甘肃省,2013,0.88515,0.657633,0.994141,0.714238,0.620031,0.877026,0.851357,0.619934,0.941572,0.81935,0.798575
773,甘肃省,2014,0.81441,0.615288,0.856468,0.708815,0.940279,0.912093,0.706551,0.696681,0.670082,0.596492,0.787325
774,甘肃省,2015,0.81986,0.648802,0.882428,0.621821,0.682252,0.925766,0.919871,0.891078,0.973039,0.660944,0.862563
775,甘肃省,2016,0.77736,0.701296,0.564862,0.887381,0.831512,0.805089,0.645466,0.884753,0.922891,0.681543,0.545078
776,甘肃省,2017,0.74041,0.628996,0.737836,0.702504,0.60055,0.68734,0.633009,0.597388,0.672303,0.859595,0.823219
777,甘肃省,2018,0.77224,0.730992,0.665298,0.849028,0.806293,0.781712,0.832332,0.872203,0.663367,0.841399,0.803821
778,甘肃省,2019,0.68962,0.680829,0.766217,0.673933,0.553871,0.61073,0.735502,0.587683,0.772755,0.570801,0.642121
779,甘肃省,2020,0.7485,0.738193,0.766868,0.577595,0.619653,0.752302,0.593396,0.69338,0.626562,0.871202,0.877931
780,甘肃省,2021,0.65915,0.46185,0.767793,0.785432,0.673034,0.583107,0.539656,0.629966,0.597654,0.568131,0.642035
781,甘肃省,2022,0.60726,0.628528,0.727172,0.47364,0.486538,0.480405,0.726826,0.666598,0.434265,0.539388,0.56391
782,甘肃省,2023,0.55537,0.795206,0.686551,0.161848,0.300042,0.377703,0.913996,0.70323,0.270876,0.510645,0.485785
783,福建省,1990,2.516,2.846678,2.390703,2.433224,2.374072,3.008029,2.552331,2.530794,2.616841,2.395307,2.832362
784,福建省,1991,2.34591,2.422714,1.780873,2.567386,1.920948,1.752324,2.682993,2.689069,2.044084,2.064728,2.454032
785,福建省,1992,2.29625,2.360109,1.770363,2.197672,2.604361,1.814589,2.143458,1.774932,2.539584,2.672077,2.44112
786,福建省,1993,2.26346,2.309523,2.201737,1.599385,2.292185,1.802621,2.590804,1.817266,2.440419,2.464276,2.029895
787,福建省,1994,1.86036,1.50049,1.760567,2.042579,1.960667,2.174906,2.185324,2.009502,1.569453,1.310175,1.743582
788,福建省,1995,1.74567,1.384611,1.569686,1.712255,1.85526,2.003258,1.440664,2.0447,1.319637,1.803623,1.532469
789,福建省,1996,1.7025,1.941514,2.041587,1.28406,1.808174,1.447244,1.546551,1.892686,1.907209,1.824552,1.971853
790,福建省,1997,1.565,1.826449,1.835401,1.875919,1.678854,1.644502,1.845198,1.20084,1.166708,1.425386,1.651545
791,福建省,1998,1.66056,1.339886,1.793367,1.819803,1.461804,1.935909,1.281982,1.726829,1.295516,1.878869,1.364147
792,福建省,1999,1.56921,1.560722,1.201168,1.33725,1.290205,1.476659,1.501923,1.881249,1.196241,1.488397,1.259229
793,福建省,2000,1.4085,1.003655,1.236719,1.244804,1.329694,1.209268,1.280608,1.123377,1.514983,1.552012,1.186281
794,福建省,2001,1.23571,0.955256,1.157407,0.877147,1.143073,0.890283,1.402918,1.331556,1.069226,1.184753,1.281275
795,福建省,2002,1.25909,1.013556,1.163652,1.450032,1.238631,1.017623,1.29568,1.285079,1.070278,1.004163,1.018542
796,福建省,2003,1.15391,1.355617,0.834533,0.925588,1.277797,0.909122,0.829387,1.325488,1.14954,1.335608,1.363441
797,福建省,2004,1.06688,0.969171,1.116623,0.850737,1.03186,0.749384,0.829741,0.885624,1.242792,0.947225,0.963143
798,福建省,2005,1.1584,1.060955,1.228599,1.073906,0.855328,1.091862,1.036629,1.211918,1.166173,1.081865,1.277043
799,福建省,2006,1.0025,1.184053,1.112785,1.085697,1.124975,0.702341,1.129406,0.990721,1.162038,0.920766,1.149978
800,福建省,2007,0.94185,0.821653,0.741482,1.022418,0.798907,0.877891,1.05511,0.799491,1.065366,0.694635,0.841149
801,福建省,2008,1.00804,0.923684,0.967795,0.764888,0.991141,0.873423,0.709093,1.038892,1.171277,1.187698,0.928744
802,福建省,2009,1.02207,1.000268,0.754164,1.100727,1.206103,0.857465,0.796672,0.959856,1.189198,1.179631,0.809049
803,福建省,2010,0.84733,0.71936,0.931075,0.635652,0.95769,0.955978,0.612444,0.729206,0.999234,0.632627,0.824701
804,福建省,2011,0.87597,1.031584,0.815754,1.035639,0.721482,0.829752,1.008949,1.018024,0.816297,0.810647,0.636014
805,福建省,2012,0.93531,0.878848,1.041377,0.891512,0.906,0.807128,0.747016,0.751328,0.938259,0.934359,1.101593
806,福建省,2013,0.8297,0.697642,0.87918,0.938595,0.674892,0.796708,0.958682,0.638834,0.637481,0.849261,0.623633
807,福建省,2014,0.76485,0.875741,0.843839,0.563138,0.801467,0.602666,0.633337,0.740056,0.808801,0.610292,0.646943
808,福建省,2015,0.71857,0.598879,0.782337,0.631566,0.810986,0.633377,0.690532,0.532727,0.676477,0.764739,0.708777
809,福建省,2016,0.8025,0.603488,0.627266,0.604435,0.747922,0.650707,0.760008,0.691691,0.861949,0.93102,0.647008
810,福建省,2017,0.78595,0.92652,0.617219,0.821408,0.93827,0.785011,0.855895,0.91503,0.871818,0.674129,0.788595
811,福建省,2018,0.78882,0.874071,0.846486,0.703348,0.81465,0.8994,0.891962,0.657478,0.820645,0.924106,0.743317
812,福建省,2019,0.73308,0.768683,0.854936,0.705323,0.71107,0.688762,0.683081,0.870192,0.728488,0.779737,0.551809
813,福建省,2020,0.67863,0.739918,0.629445,0.678007,0.803105,0.72433,0.482821,0.57183,0.590221,0.642705,0.491386
814,福建省,2021,0.71732,0.601693,0.608514,0.560856,0.608694,0.532536,0.549572,0.586844,0.502947,0.627674,0.563445
815,福建省,2022,0.61441,0.676269,0.584084,0.495167,0.632628,0.736573,0.693055,0.479267,0.522674,0.521783,0.653192
816,福建省,2023,0.5115,0.750845,0.559654,0.429478,0.656562,0.94061,0.836538,0.37169,0.542401,0.415892,0.742939
817,西藏自治区,1990,0.641,0.665339,0.666473,0.470815,0.636282,0.635032,0.667166,0.516755,0.555177,0.633654,0.512781
818,西藏自治区,1991,0.65,0.536874,0.557882,0.664203,0.551603,0.533845,0.476047,0.657254,0.522496,0.671684,0.630338
819,西藏自治区,1992,0.5825,0.468144,0.496552,0.600202,0.509291,0.498119,0.590591,0.625343,0.678682,0.691532,0.643167
820,西藏自治区,1993,0.58346,0.514024,0.563554,0.4214,0.686385,0.498096,0.634107,0.64923,0.512163,0.44056,0.552153
821,西藏自治区,1994,0.63857,0.554209,0.464056,0.473545,0.676419,0.743067,0.46359,0.634503,0.594101,0.65101,0.448072
822,西藏自治区,1995,0.643,0.682454,0.748452,0.600099,0.69617,0.534185,0.710194,0.647212,0.74768,0.658432,0.677426
823,西藏自治区,1996,0.41063,0.336721,0.342539,0.387987,0.341353,0.386517,0.447306,0.403607,0.425863,0.327572,0.397797
824,西藏自治区,1997,0.44029,0.319596,0.459271,0.369825,0.441188,0.481391,0.320323,0.467583,0.426033,0.456545,0.469054
825,西藏自治区,1998,0.3775,0.312793,0.415812,0.328327,0.385881,0.277557,0.283019,0.283216,0.2669,0.411947,0.285684
826,西藏自治区,1999,0.32,0.229747,0.253619,0.360186,0.268099,0.274752,0.283837,0.312467,0.277792,0.364221,0.23463
827,西藏自治区,2000,0.2565,0.259288,0.221711,0.243739,0.278215,0.188987,0.239138,0.211443,0.266498,0.279157,0.261432
828,西藏自治区,2001,0.31119,0.300952,0.312668,0.337159,0.281879,0.350534,0.331732,0.26327,0.366171,0.319651,0.261593
829,西藏自治区,2002,0.40068,0.288162,0.449437,0.286972,0.417106,0.391258,0.371825,0.312039,0.351911,0.295114,0.407878
830,西藏自治区,2003,0.22565,0.188785,0.174253,0.268993,0.210833,0.243284,0.191188,0.269972,0.217165,0.162305,0.196787
831,西藏自治区,2004,0.36021,0.285436,0.259292,0.291657,0.414189,0.320319,0.423597,0.388718,0.319195,0.261349,0.261248
832,西藏自治区,2005,0.3506,0.292411,0.378087,0.325676,0.249669,0.37354,0.307283,0.302421,0.320431,0.352395,0.386589
833,西藏自治区,2006,0.32212,0.300234,0.231469,0.331511,0.332738,0.242759,0.352159,0.317161,0.347604,0.32617,0.286405
834,西藏自治区,2007,0.26907,0.297838,0.263076,0.225425,0.251705,0.221219,0.29719,0.278831,0.18864,0.231829,0.206183
835,西藏自治区,2008,0.18161,0.164394,0.204918,0.190784,0.176711,0.127966,0.19757,0.15899,0.169746,0.184952,0.177276
836,西藏自治区,2009,0.23948,0.2667,0.274761,0.188071,0.267955,0.279874,0.209667,0.220399,0.179121,0.269421,0.229473
837,西藏自治区,2010,0.32783,0.237282,0.351971,0.26163,0.244911,0.297171,0.235728,0.286405,0.385941,0.308153,0.248212
838,西藏自治区,2011,0.17452,0.137866,0.13496,0.17556,0.156989,0.134997,0.183938,0.125973,0.198046,0.15282,0.189713
839,西藏自治区,2012,0.26188,0.262957,0.252584,0.309971,0.24975,0.21221,0.243908,0.306663,0.244282,0.224665,0.248697
840,西藏自治区,2013,0.23788,0.196907,0.261503,0.276767,0.257844,0.201526,0.178378,0.194326,0.232546,0.266601,0.180472
841,西藏自治区,2014,0.17515,0.145559,0.138797,0.17391,0.184619,0.207863,0.14429,0.150795,0.174215,0.152651,0.15238
842,西藏自治区,2015,0.18057,0.140916,0.131299,0.204002,0.174056,0.165894,0.157369,0.168469,0.174249,0.175981,0.134542
843,西藏自治区,2016,0.26583,0.309831,0.222236,0.201427,0.242328,0.251638,0.306027,0.284484,0.204614,0.271415,0.24736
844,西藏自治区,2017,0.18743,0.222945,0.20064,0.185425,0.146459,0.189149,0.220574,0.204601,0.156971,0.222489,0.145265
845,西藏自治区,2018,0.235,0.251821,0.189969,0.251831,0.270356,0.226987,0.245834,0.264394,0.184268,0.256098,0.211535
846,西藏自治区,2019,0.19744,0.173902,0.149933,0.190929,0.148073,0.226143,0.141883,0.19884,0.236872,0.216955,0.170338
847,西藏自治区,2020,0.13475,0.121267,0.109944,0.147871,0.100079,0.14575,0.149795,0.122191,0.13444,0.125332,0.115556
848,西藏自治区,2021,0.20183,0.170792,0.154706,0.164487,0.215374,0.194107,0.240041,0.214827,0.206582,0.229227,0.177545
849,西藏自治区,2022,0.14024,0.153134,0.151422,0.115326,0.155218,0.141259,0.120195,0.114889,0.127567,0.101823,0.132554
850,西藏自治区,2023,0.07865,0.135476,0.148138,0.066165,0.095062,0.088411,0.000349,0.014951,0.048552,0.025581,0.087563
851,贵州省,1990,2.5305,2.13602,2.912681,2.381454,2.55082,2.210063,1.792075,2.510155,2.21396,2.124051,2.682305
852,贵州省,1991,2.51091,2.546463,2.538403,2.847547,2.071399,2.537324,2.354354,2.569589,2.434527,1.845669,2.731342
