row_id,year,province,province_2,id,field_005,income,income_2,social_consumption,gdp,population,population_2,population_3,primary_industry,primary_industry_2,tertiary_industry,tertiary_industry_2,secondary_industry,secondary_industry_2,field_019,income_3,income_4,field_022,field_023,field_024,tax_burden,field_026,field_027,social_consumption_2,industrial_structure,urbanization_rate,industrial_structure_2,industrial_structure_3,income_5,population_density,field_035,field_036
549,2017,500000,重庆市,重庆,4336.28,1476.3295,2252.3788,9769.4,20066.29,3143.51,2043.13,1100.38,1276.09,6.4,10335.18,51.5,8455.02,42.1,64171.0,12638.0,32193.0,8.24,34853.53,28417.46,0.0735726185557968,0.216097744027421,64171.0,0.486856314744778,1.22237203460193,0.649951805465865,1.22237203460193,2.451,2.54731761354645,381.493932038835,1.41617907445771,3.15309855483998
550,2017,510000,四川省,四川,8694.76,2430.3247,3577.9887,17404.4,37905.14,8289.0,4292.0,3997.0,4262.51,11.2,19073.46,50.4,14569.17,38.4,45835.0,12227.0,30727.0,48.61,73079.41,49144.09,0.0641159668583205,0.229382083801827,45835.0,0.459156726502,1.30916586188506,0.517794667631801,1.30916586188506,2.392,2.51304490062975,170.520469039292,1.29650200474131,3.22445715805297
551,2017,520000,贵州省,贵州,4612.52,1179.732,1613.8377,6449.4,13605.42,3803.0,1816.31,1986.69,2032.27,14.94,6602.3,48.53,4970.85,36.54,35988.41,8869.0,29080.0,17.62,26194.14,20965.31,0.0867104433380226,0.339020772603859,35988.41,0.474031672671626,1.32820342597342,0.477599263739153,1.32820342597342,2.3361,3.27883639643703,215.83427922815,1.54095279675306,3.46622522494712
552,2017,530000,云南省,云南,5712.97,1233.8474,1886.1687,8194.8,18486.0,4693.0,2172.4,2520.6,2338.37,12.65,9829.81,53.17,6317.82,34.18,39457.84,9862.0,30996.0,38.32,30160.74,25857.58,0.0667449637563562,0.30904305961268,39457.84,0.443297630639403,1.55588636586671,0.46290219475815,1.55588636586671,2.4052,3.14297302778341,122.468684759916,1.39876555230986,3.03031050524721
553,2017,540000,西藏自治区,西藏,1681.94,122.7022,185.8341,618.8,1349.0,349.28,116.59,232.69,118.15,8.76,761.24,56.43,469.61,34.81,39158.0,10330.0,30671.0,122.84,4959.06,4043.64,0.0909578947368421,1.24680504077094,39158.0,0.458710155670867,1.62100466344413,0.333800961978928,1.62100466344413,2.4767,2.96911907066796,2.8433734939759,2.99750926612305,6.67361008154188
554,2017,610000,陕西省,陕西,4833.19,1485.5828,2006.6939,8611.2,21473.45,3904.0,2267.0,1637.0,1741.07,7.95,9618.32,42.35,10114.06,49.7,55215.87,10265.0,30810.0,20.56,38153.27,26924.48,0.0691823065227059,0.225077479398979,55215.87,0.401016138533864,0.950985064355956,0.580686475409836,0.950985064355956,2.344,3.0014612761812,189.88326848249,1.25384975399854,3.03061454959496
555,2017,620000,甘肃省,甘肃,3304.44,547.1429,815.7323,3206.2,7336.74,2522.0,1213.62,1308.45,859.75,11.72,3961.24,53.99,2515.75,34.29,29102.5,8076.0,27763.0,42.59,17777.22,17707.24,0.0745757516281073,0.450396225026374,29102.5,0.437006081720219,1.57457617012819,0.481213322759714,1.57457617012819,2.4227,3.4377166914314,59.2157783517258,2.41350245476874,4.83654320583802
556,2017,630000,青海省,青海,1530.44,183.9621,246.1961,842.9,2465.11,586.49,325.0,261.0,238.41,9.7,1251.03,50.7,975.67,39.6,42211.0,9462.0,29169.0,72.23,5843.21,6353.05,0.0746263249915825,0.620840449310578,42211.0,0.341932003034347,1.28222657250915,0.554144145680233,1.28222657250915,2.41,3.08275206087508,8.11975633393327,2.57718722491086,4.94755203621745
557,2017,640000,宁夏回族自治区,宁夏,1372.78,270.3027,417.5888,1253.7,3200.28,705.08,429.75,275.33,250.62,7.8,1543.7,48.3,1406.0,43.9,45718.0,10738.0,29472.0,6.64,5867.22,6461.48,0.0844622033072106,0.428956216331071,45718.0,0.391746972139938,1.09793741109531,0.609505304362626,1.09793741109531,2.405,2.74464518532315,106.186746987952,2.01903583436449,3.85238166660417
558,2017,650000,新疆维吾尔自治区,新疆,4637.24,944.3839,1466.5189,3249.8,11159.87,2480.0,1287.12,1192.88,1551.84,13.9,5511.9,49.4,4096.2,36.7,45476.0,11045.0,30775.0,163.15,21753.05,17477.56,0.0846231990157591,0.415528137872574,45476.0,0.291204109008438,1.34561300717738,0.519,1.34561300717738,2.355,2.78632865550023,15.2007355194606,1.56610784892656,3.51532858357669
559,2018,110000,北京市,北京,7471.43,4988.8302,5785.9176,14422.3,33105.97,2191.7,1908.8,282.9,120.56,0.39,27508.06,83.1,5477.35,16.5,150962.0,26490.0,67990.0,1.64,157092.23,70483.67,0.150692766289585,0.225682256100637,150962.0,0.435640460013707,5.02214757136206,0.870922115253,5.02214757136206,2.8269,2.56662891657229,1336.40243902439,2.12903201446748,6.87416499199389
560,2018,120000,天津市,天津,3103.16,1624.8898,2106.2397,4231.2,13362.92,1383.0,1161.0,222.0,175.3,1.3,8352.32,62.5,4835.3,36.2,95688.65,23065.0,42976.0,1.2,30983.17,34084.9,0.121596911453485,0.232221700047594,95688.65,0.316637381650118,1.72736334870639,0.839479392624729,1.72736334870639,2.612,1.86325601560806,1152.5,2.55070748010165,4.86930027269489
561,2018,130000,河北省,河北,7726.21,2555.8227,3513.8643,11973.9,32494.61,7426.37,4257.54,3168.83,3338.59,10.27,16251.96,50.01,12904.06,39.71,43808.0,14031.0,32977.0,18.88,66245.21,48115.34,0.0786537428822811,0.237768971530971,43808.0,0.368488804758697,1.25944547684992,0.573300279948346,1.25944547684992,2.3972,2.35029577364407,393.345868644068,1.48071757131413,3.51936982779606
562,2018,140000,山西省,山西,4283.91,1645.673,2292.6982,6523.3,15958.13,3502.0,2096.4,1406.07,740.75,4.64,8142.92,51.1,7074.46,44.33,45516.63,11750.0,31035.0,15.67,35339.99,25256.43,0.103124426232898,0.268446866894805,45516.63,0.408775965604993,1.15103060869664,0.598629354654483,1.15103060869664,2.466,2.64127659574468,223.484365028717,1.58266852068507,3.79721308198392
563,2018,150000,内蒙古自治区,内蒙古,4831.46,1399.8574,1857.6493,4852.3,16140.76,2422.0,1586.8,835.4,1750.67,10.85,8054.7,49.9,6335.38,39.3,66491.0,13803.0,38305.0,118.3,23342.05,22195.73,0.0867280970660613,0.299332869084231,66491.0,0.300624010269653,1.27138387910433,0.655161023947151,1.27138387910433,2.3915,2.77512135043107,20.4733727810651,1.37513537156862,2.82129094292958
564,2018,210000,辽宁省,辽宁,5337.72,1976.1342,2616.0832,9112.8,23510.54,4291.0,3015.0,1276.0,2020.56,8.59,12441.02,52.92,9048.96,38.49,54657.0,14656.0,37342.0,14.87,59015.99,44984.96,0.0840531183035353,0.227035193577008,54657.0,0.387604878492795,1.37485633708183,0.7026334187835,1.37485633708183,2.4433,2.54789847161572,288.567585743107,1.9133954388117,4.42358831400725
565,2018,220000,吉林省,吉林,3789.59,891.7538,1240.8892,4073.8,11253.81,2484.0,1511.73,972.62,1160.71,10.3,6041.58,53.7,4051.52,36.0,44925.0,13748.0,30172.0,18.74,22056.27,18993.33,0.0792401684407325,0.336738402372174,44925.0,0.36199296060623,1.4911884922202,0.608586956521739,1.4911884922202,2.434,2.1946464940355,132.550693703308,1.68772442399507,3.64761800670173
566,2018,230000,黑龙江省,黑龙江,4676.75,980.8045,1282.595,5275.0,12846.48,3327.0,2111.3,1215.7,3001.17,23.4,6309.34,49.1,3535.97,27.5,38199.46,13804.0,29191.0,47.07,25486.6,20326.0,0.0763481124790604,0.364049140309252,38199.46,0.410618317235538,1.78433074941247,0.634595731890592,1.78433074941247,2.257,2.11467690524486,70.6819630337795,1.58222330163593,3.56615975738101
567,2018,310000,上海市,上海,8351.54,6285.0413,7108.148,14874.8,36011.82,2475.0,2206.0,269.0,104.78,0.32,25546.26,70.9,10360.78,28.8,145767.0,30375.0,68034.0,0.63,121112.33,73272.35,0.174527177465621,0.231911078084918,145767.0,0.413053269731994,2.46566957314025,0.891313131313131,2.46566957314025,2.7062,2.2398024691358,3928.57142857143,2.03467500392927,5.39780216606659
568,2018,320000,江苏省,江苏,11657.35,7263.6542,8630.1605,35472.6,93207.55,8446.0,6012.84,2433.35,4141.71,4.44,46936.47,50.36,42129.37,45.2,110507.5,20845.0,47200.0,10.72,144227.38,117807.9,0.0779298908725742,0.12506873102018,110507.5,0.380576466176828,1.11410329658383,0.711915699739522,1.11410329658383,2.4592,2.26433197409451,787.873134328358,1.26393087255271,2.81130959884687
569,2018,330000,浙江省,浙江,8629.53,5586.6304,6598.212,25161.9,58002.84,6273.0,4392.0,1881.0,1975.89,3.4,30718.83,53.0,25308.13,43.6,93230.0,27302.0,55574.0,10.56,116512.74,105774.91,0.0963164976059793,0.14877771502223,93230.0,0.433804620601336,1.21379295902147,0.700143472022956,1.21379295902147,2.496,2.03552853270823,594.034090909091,1.82361605052442,3.83235803626167
570,2018,340000,安徽省,安徽,6572.15,2180.7419,3048.6705,16156.2,34010.91,6076.0,3459.0,2695.0,2638.0,7.8,17278.47,50.8,14094.44,41.4,56063.0,13996.0,34393.0,14.01,51199.15,39452.7,0.0641188930257967,0.193236523221519,56063.0,0.475029924221375,1.22590681148027,0.569289005924951,1.22590681148027,2.43,2.45734495570163,433.690221270521,1.16000130546345,2.66537561035562
571,2018,350000,福建省,福建,4832.69,2237.4225,3007.4087,17178.4,38687.77,4104.0,2749.0,1355.0,2379.02,6.1,17461.0,45.2,18847.75,48.7,94718.5,17821.0,42121.0,12.4,45812.94,46503.45,0.0578328112475855,0.124915186375436,94718.5,0.444026626502381,0.926423578411216,0.669834307992203,0.926423578411216,2.391,2.36355984512654,330.967741935484,1.20201939786139,2.38619051963967
572,2018,360000,江西省,江西,5667.52,1663.1502,2373.008,9045.7,22716.51,4513.0,2588.04,1925.46,1877.33,8.26,10758.02,47.36,10081.16,44.38,50346.88,14460.0,33819.0,16.69,35290.69,30567.14,0.0732132796807256,0.249489028024111,50346.88,0.39819937129427,1.06714108297061,0.573463328163084,1.06714108297061,2.391,2.33879668049793,270.401437986818,1.34559137825309,2.89911742604828
573,2018,370000,山东省,山东,10100.96,4897.9231,6485.3959,27480.3,66648.87,10077.0,6193.0,3884.0,4950.52,7.4,34174.68,51.3,27523.67,41.3,66284.31,16297.0,39549.0,15.81,96412.66,77810.46,0.0734884642455303,0.151554857569228,66284.31,0.41231456737376,1.24164691699908,0.614567827726506,1.24164691699908,2.439,2.42676566239185,637.381404174573,1.16746855573095,2.6140446192111
574,2018,410000,河南省,河南,9217.73,2656.6549,3766.0183,21268.0,49935.9,9864.0,5152.95,4711.0,4311.12,8.63,23586.21,47.23,22038.56,44.13,50714.0,13831.0,31874.0,16.7,64983.0,48870.6,0.0532013020692528,0.184591245977343,50714.0,0.425906011506752,1.07022464262638,0.522399635036496,1.07022464262638,2.3858,2.30453329477261,590.658682634731,0.978666650646128,2.27999495353043
575,2018,420000,湖北省,湖北,7258.27,2463.5159,3307.0782,20598.2,42021.95,5917.0,3609.37,2307.63,3548.17,8.5,20899.91,49.7,17573.87,41.8,71097.12,14978.0,34455.0,18.59,56076.44,45805.66,0.0586245021946864,0.172725682649187,71097.12,0.490177157414161,1.18926053282515,0.61,1.18926053282515,2.412,2.30037388169315,318.289402904788,1.0900412760474,2.42449719729808
576,2018,430000,湖南省,湖南,7479.61,1959.6685,2860.8443,15134.3,36329.68,6635.0,3721.57,2913.0,3084.18,8.5,19341.39,53.2,13904.11,38.3,54762.86,14093.0,36698.0,21.18,48994.56,36460.54,0.0539412540930721,0.205881527170071,54762.86,0.416582254509261,1.39105559435304,0.560899773926149,1.39105559435304,2.447,2.6039877953594,313.267233238905,1.00360201356026,2.35221174532779
577,2018,440000,广东省,广东,15729.26,9737.513,12105.2552,39767.1,99945.22,12348.0,8867.1,3480.9,3836.4,3.8,54709.0,54.8,41398.45,41.4,81624.62,17168.0,44341.0,17.98,208051.16,145169.39,0.0974285013330302,0.157378812113276,81624.62,0.397888963574246,1.32152290725861,0.71810009718173,1.32152290725861,2.51,2.58277027027027,686.763070077864,1.45248957378852,3.53414150271519
578,2018,450000,广西壮族自治区,广西,5310.74,1122.087,1681.4466,7663.5,19627.81,4947.0,2564.0,2383.0,3021.09,15.4,9913.85,50.5,6692.87,34.1,39837.0,12435.0,32436.0,23.76,29789.78,26688.31,0.0571682220278268,0.27057221360916,39837.0,0.390440910116819,1.48125542554988,0.518293915504346,1.48125542554988,2.351,2.60844390832328,208.207070707071,1.3597191943472,2.87745245139422
579,2018,460000,海南省,海南,1691.3,628.6836,752.6673,1852.7,4910.69,982.48,581.0,401.0,985.96,20.1,2871.59,58.5,1053.14,21.4,50263.0,13989.0,33349.0,3.51,9610.47,8820.12,0.128023475316096,0.344411885091504,50263.0,0.377278956725022,2.7266935070361,0.591360638384496,2.7266935070361,2.384,2.38394452784331,279.908831908832,1.79610604619717,3.75315688833952
580,2018,500000,重庆市,重庆,4540.95,1603.0302,2265.5421,10705.2,21588.8,3163.14,2106.81,1056.33,1378.68,6.4,11367.89,52.6,8842.23,41.0,68464.0,13781.0,34889.0,8.24,36887.34,32247.75,0.0742528625954198,0.210338230934559,68464.0,0.495868227970059,1.2856360895385,0.666050190633358,1.2856360895385,2.462,2.53167404397359,383.876213592233,1.4937259134366,3.20235909360409
581,2018,510000,四川省,四川,9707.5,2819.765,3911.0092,19340.7,42902.1,8321.0,4452.0,3869.0,4427.43,10.3,22417.73,52.3,16056.94,37.4,51658.0,13331.0,33216.0,48.61,77391.02,55390.86,0.0657255705431669,0.226270975080474,51658.0,0.450810100204885,1.3961396131517,0.535031847133758,1.3961396131517,2.42,2.49163603630635,171.178769800453,1.29109903711007,3.09499721458856
582,2018,520000,贵州省,贵州,5029.68,1266.0159,1726.8516,7105.0,15353.21,3822.0,1893.42,1928.58,2156.02,14.04,7690.95,50.09,5506.24,35.86,40270.71,9716.0,31592.0,17.62,26542.45,24811.37,0.0824593619184522,0.327597942059022,40270.71,0.462769674875808,1.39676984657407,0.495400313971743,1.39676984657407,2.3603,3.25154384520379,216.912599318956,1.61603794906733,3.34482626108807
583,2018,530000,云南省,云南,6075.03,1423.2486,1994.3458,9197.3,20880.63,4703.0,2231.1,2471.9,2498.67,11.97,11114.46,53.23,7267.5,34.8,44445.79,10768.0,33488.0,38.32,30740.84,28485.69,0.0681611905387912,0.29094093425342,44445.79,0.440470426419126,1.52933746130031,0.474399319583245,1.52933746130031,2.4126,3.10995542347697,122.729645093946,1.36421602221772,2.83643405395335
584,2018,540000,西藏自治区,西藏,1970.68,155.9298,230.3543,711.8,1548.39,353.83,119.59,234.24,128.34,8.29,837.33,54.08,582.72,37.63,44051.0,11450.0,33797.0,122.84,4934.62,4555.74,0.100704473679112,1.2727284469675,44051.0,0.45970330472297,1.43693369028007,0.337987168979453,1.43693369028007,2.4579,2.95170305676856,2.8804135460762,2.94224323329394,6.12917934112207
585,2018,610000,陕西省,陕西,5302.44,1774.2899,2243.1391,9510.3,23941.88,3931.0,2345.0,1586.0,1830.19,7.64,10896.42,45.51,11215.27,46.9,61115.2,11213.0,33319.0,20.56,40927.56,30742.73,0.0741082112181667,0.221471329736846,61115.2,0.397224445198121,0.971570011243599,0.596540320529127,0.971570011243599,2.3797,2.97146169624543,191.196498054475,1.28405664049774,2.99351137003443
586,2018,620000,甘肃省,甘肃,3772.23,610.4732,871.0537,3435.6,8104.07,2515.0,1249.74,1265.34,926.05,11.43,4416.38,54.5,2761.64,34.08,32178.16,8804.0,29957.0,42.59,18678.46,19371.74,0.0753292111247805,0.465473521329406,32178.16,0.423935133827817,1.59918743934763,0.496914512922465,1.59918743934763,2.4309,3.40265788278055,59.0514205212491,2.39037175147796,4.69519636429597
587,2018,630000,青海省,青海,1647.43,205.4871,272.887,899.9,2748.0,587.32,336.0,251.0,268.1,9.8,1386.18,50.44,1093.72,39.8,46854.0,10393.0,31515.0,72.23,5770.89,6634.93,0.0747769650655022,0.599501455604076,46854.0,0.327474526928675,1.26739933438174,0.572090172308111,1.26739933438174,2.4072,3.03232945251612,8.13124740412571,2.41445778748181,4.51449053857351
588,2018,640000,宁夏回族自治区,宁夏,1419.06,298.2989,436.5205,1330.1,3510.21,709.54,440.98,268.56,279.39,8.0,1742.69,49.6,1488.13,42.4,49614.0,11708.0,31895.0,6.64,6046.14,7038.52,0.0849803573005604,0.404266411411283,49614.0,0.378923198327166,1.17106032403083,0.621501254333794,1.17106032403083,2.416,2.72420567133584,106.85843373494,2.00515638665493,3.72760034299942
589,2018,650000,新疆维吾尔自治区,新疆,5012.45,1051.7998,1531.4229,3429.1,12809.39,2520.0,1361.05,1158.95,1692.09,13.2,6460.14,50.4,4657.16,36.4,51238.0,11975.0,32764.0,163.15,22378.08,18774.26,0.0821116228017103,0.391310593244487,51238.0,0.267702052947096,1.38714151972447,0.540099206349206,1.38714151972447,2.372,2.73603340292276,15.4459086730003,1.46566386065222,3.21266976803735
590,2019,110000,北京市,北京,7408.19,4822.9802,5817.0994,15063.7,35445.13,2190.1,1913.1,277.0,114.38,0.3,29663.38,83.7,5667.4,16.2,161776.0,28928.0,73849.0,1.64,171062.27,76875.58,0.136068909889737,0.209004452797888,161776.0,0.424986450889022,5.2340367717119,0.873521756997397,5.2340367717119,2.838,2.55285536504425,1335.42682926829,2.16886156151776,6.99497646080012
591,2019,120000,天津市,天津,3555.71,1634.3537,2410.41,4218.2,14055.46,1385.0,1167.69,217.0,185.4,1.3,8922.9,63.5,4947.2,35.2,101556.79,24804.0,46119.0,1.2,31788.78,36141.27,0.116278919366566,0.252977134864316,101556.79,0.300111131190299,1.80362629366106,0.843097472924188,1.80362629366106,2.622,1.85933720367683,1154.16666666667,2.57133313317387,4.83300084095433
592,2019,130000,河北省,河北,8309.04,2630.7304,3738.9897,12985.5,34978.55,7446.56,4376.23,3070.33,3518.44,10.1,18066.4,51.6,13393.7,38.3,47036.31,15373.0,35738.0,18.88,73216.32,53788.52,0.0752098185888209,0.237546725064361,47036.31,0.371241803905536,1.34887297759394,0.58768478330934,1.34887297759394,2.415,2.32472516750146,394.415254237288,1.53775728267753,3.63093495871041
593,2019,140000,山西省,山西,4710.76,1783.6582,2347.7478,7030.5,16961.61,3497.0,2143.41,1353.47,825.3,4.87,8670.0,51.12,7466.3,44.02,48468.67,12902.0,33262.0,15.67,38381.44,28119.37,0.105158543322244,0.277730710704939,48468.67,0.414494850429883,1.16121773837108,0.612928224192165,1.16121773837108,2.4627,2.5780499147419,223.165283982131,1.65782434568417,3.92066613959406
594,2019,150000,内蒙古自治区,内蒙古,5100.91,1539.6884,2059.694,5051.1,17212.53,2415.0,1605.23,810.11,1863.3,10.8,8586.1,49.9,6763.1,39.3,71170.0,15283.0,40782.0,118.3,23743.35,23178.09,0.0894516029892177,0.29634864833932,71170.0,0.293454826222525,1.2695509455723,0.664691511387164,1.2695509455723,2.391,2.66845514624092,20.414201183432,1.34658240247076,2.72600483484996
595,2019,210000,辽宁省,辽宁,5745.09,1929.5158,2652.4028,9670.6,24855.26,4277.0,3046.0,1231.0,2177.97,8.7,13201.42,53.0,9475.9,38.12,58019.0,16108.0,39777.0,14.87,62697.41,49582.63,0.0776300791059921,0.231141818673391,58019.0,0.389076597871034,1.39315737819099,0.712181435585691,1.39315737819099,2.4394,2.46939408989322,287.626092804304,1.99485461025151,4.51735528012984
596,2019,220000,吉林省,吉林,3933.42,797.9776,1116.9457,4212.9,11726.82,2448.0,1508.41,939.11,1287.32,11.0,6304.68,53.8,4134.82,35.3,47554.0,14936.0,32299.0,18.74,24153.77,20884.41,0.068047228489906,0.335420855781874,47554.0,0.359253403736051,1.52477737845904,0.616180555555556,1.52477737845904,2.43,2.16249330476701,130.629669156884,1.78090991419669,3.84061322677418
597,2019,230000,黑龙江省,黑龙江,5011.56,924.4036,1262.7563,5603.9,13544.43,3255.0,2103.4,1151.6,3183.2,23.5,6721.1,49.6,3640.1,26.9,41155.97,14982.0,30945.0,47.07,27868.3,21506.6,0.0682497233179986,0.37000892617851,41155.97,0.413742032702742,1.84640531853521,0.646205837173579,1.84640531853521,2.261,2.06547857428915,69.1523263224984,1.5878556720364,3.64540257508068
598,2019,310000,上海市,上海,8179.28,6216.2875,7165.0984,15847.6,37987.55,2481.0,2214.0,267.0,107.1,0.3,27686.9,72.9,10193.6,27.0,153299.0,33195.0,73615.0,0.63,132820.27,79843.01,0.163640126831028,0.215314754439283,153299.0,0.417178786207586,2.71610618427248,0.892382103990326,2.71610618427248,2.73,2.21765326103329,3938.09523809524,2.10182046486283,5.59823626424973
599,2019,320000,江苏省,江苏,12573.55,7339.5887,8802.3616,37672.5,98656.82,8469.0,6137.55,2332.0,4297.2,4.36,50852.1,51.54,43507.5,44.1,116650.1,22675.0,51056.0,10.72,157139.72,135139.67,0.0743951477454878,0.127447347279185,116650.1,0.381853986374181,1.16881227374591,0.72470775770457,1.16881227374591,2.4718,2.2516427783903,790.018656716418,1.36979551945826,2.96258677301782
600,2019,330000,浙江省,浙江,10053.03,5898.7479,7048.5771,27343.8,62461.99,6375.0,4563.0,1755.0,2086.7,3.4,34075.8,54.6,26299.5,42.1,98770.0,29876.0,60182.0,10.56,131298.52,121750.56,0.0944373994488488,0.16094636113899,98770.0,0.437767032398423,1.29568242742257,0.715764705882353,1.29568242742257,2.514,2.01439282367117,603.693181818182,1.94919438205539,4.05124908764514
601,2019,340000,安徽省,安徽,7392.22,2209.728,3182.7069,17862.1,36845.49,6092.0,3552.8,2618.0,2915.97,7.9,18959.52,51.5,14970.0,40.6,60561.0,15416.0,37540.0,14.01,54786.8,44940.7,0.0599728216397719,0.200627539489908,60561.0,0.484783890782834,1.26650100200401,0.583191070256074,1.26650100200401,2.436,2.4351323300467,434.832262669522,1.21970694378064,2.70664062277364
602,2019,350000,福建省,福建,5077.93,2208.9836,3052.9297,18896.8,42326.58,4137.0,2807.8,1329.0,2595.5,6.1,19665.6,46.5,20065.5,47.4,102721.95,19568.0,45620.0,12.4,49836.41,52640.82,0.0521890405508784,0.119970240921898,102721.95,0.446452323811657,0.980070269866188,0.678704375151076,0.980070269866188,2.404,2.33135731807032,333.629032258065,1.24368233861559,2.42110820198561
603,2019,360000,江西省,江西,6386.8,1747.6297,2487.3857,10068.1,24667.29,4516.0,2667.57,1848.38,2057.7,8.34,11789.3,47.79,10820.3,43.86,54640.14,15796.0,36546.0,16.69,39175.36,35696.85,0.0708480623530189,0.25891778140201,54640.14,0.40815590200626,1.08955389406948,0.590693091231178,1.08955389406948,2.3943,2.31362370220309,270.581186339125,1.44713302515193,3.035283162439
604,2019,370000,山东省,山东,10739.76,4849.2909,6526.7095,29251.2,70540.48,10106.0,6252.0,3854.0,5117.0,7.3,37251.7,53.0,28171.8,39.9,69900.89,17775.0,42329.0,15.81,104738.87,86325.56,0.0687447958959168,0.152249601930693,69900.89,0.41467253979559,1.32230457407762,0.618642390659014,1.32230457407762,2.461,2.38137834036568,639.21568627451,1.22377335680165,2.70857853533177
605,2019,410000,河南省,河南,10163.93,2841.3445,4041.8887,23476.1,53717.75,9901.0,5347.53,4553.0,4635.7,8.63,26046.5,48.49,23035.6,42.88,54356.0,15164.0,34201.0,16.7,70771.0,56893.6,0.0528939596315929,0.189209898031842,54356.0,0.437026867283161,1.13070638489989,0.54009998990001,1.13070638489989,2.3986,2.25540754418359,592.874251497006,1.05912105402777,2.37658129761578
606,2019,420000,湖北省,湖北,7970.21,2530.8166,3388.5702,22722.3,45428.96,5927.0,3664.66,2262.34,3809.4,8.4,22896.5,50.4,18723.1,41.2,76712.19,16391.0,37601.0,18.59,60537.45,52242.6,0.0557093228636535,0.175443373566113,76712.19,0.500172136892414,1.22290112214323,0.61829930825038,1.22290112214323,2.42,2.29400280641816,318.827326519634,1.1499845032772,2.48255848251864
607,2019,430000,湖南省,湖南,8034.42,2061.9581,3007.1473,16683.9,39894.14,6640.0,3814.68,2825.0,3647.2,9.14,20845.2,52.25,15401.7,38.61,60104.17,15395.0,39842.0,21.18,52660.36,42415.43,0.0516857388077547,0.201393487865636,60104.17,0.418204277620723,1.35343501042093,0.5745,1.35343501042093,2.4311,2.58798311139981,313.503305004721,1.06319950749659,2.38320189381197
608,2019,440000,广东省,广东,17297.85,10063.947,12654.5288,42951.8,107986.92,12489.0,9073.26,3415.74,4350.6,4.0,60268.1,55.5,43368.2,40.4,86956.49,18818.0,48118.0,17.98,232458.64,167994.58,0.0931959815133166,0.160184677922104,86956.49,0.397750023799179,1.38968414644832,0.726500120105693,1.38968414644832,2.513,2.55701987458816,694.60511679644,1.55569378217288,3.7083493074902
609,2019,450000,广西壮族自治区,广西,5850.96,1146.7823,1811.8934,8200.9,21237.14,4982.0,2639.0,2343.0,3389.67,16.0,10801.04,50.9,7046.43,33.2,42778.0,13676.0,34745.0,23.76,31646.01,30497.39,0.0539989047489445,0.275506023880805,42778.0,0.386158399859868,1.53283861473115,0.529706945002007,1.53283861473115,2.351,2.54058204153261,209.680134680135,1.43604035194946,2.92616614101522
610,2019,460000,海南省,海南,1858.6,653.2489,814.1446,1951.1,5330.84,995.27,590.89,404.38,1079.0,20.2,3168.08,59.5,1083.75,20.3,53929.0,15113.0,36017.0,3.51,9737.77,9521.1,0.122541456881092,0.348650494105995,53929.0,0.366002356101477,2.92325720876586,0.59369819245029,2.92325720876586,2.393,2.38318004367101,283.552706552707,1.78604122427235,3.61272707490752
611,2019,500000,重庆市,重庆,4847.68,1541.2184,2134.9326,11631.7,23605.77,3187.84,2175.23,1012.61,1551.6,6.6,12662.2,53.6,9392.0,39.8,74337.0,15133.0,37939.0,8.24,39483.2,37105.02,0.0652899015791478,0.205359960721468,74337.0,0.492748171315742,1.34818994889267,0.682352313792411,1.34818994889267,2.47,2.50703759994714,386.873786407767,1.57186230315724,3.24447031382581
612,2019,510000,四川省,四川,10348.17,2888.742,4070.826,21343.0,46363.75,8351.0,4623.0,3728.0,4807.5,10.4,24368.3,52.5,17187.9,37.1,55619.0,14670.0,36154.0,48.61,83121.75,62493.76,0.0623060472890998,0.223195276482165,55619.0,0.460338087406648,1.41775900488134,0.553586396838702,1.41775900488134,2.421,2.46448534423995,171.79592676404,1.34790132377127,3.14071898843385
613,2019,520000,贵州省,贵州,5948.74,1204.0228,1767.4692,7468.2,16769.34,3848.0,1980.95,1867.05,2280.56,13.6,8517.3,50.8,5971.45,35.6,43727.09,10756.0,34404.0,17.62,27221.81,28533.34,0.0717990570887107,0.354739065461133,43727.09,0.445348475253051,1.42633698682899,0.514799896049896,1.42633698682899,2.372,3.19858683525474,218.38819523269,1.70151836625651,3.32482673736712
614,2019,530000,云南省,云南,6770.09,1450.6335,2073.5639,10158.2,23223.75,4714.0,2294.3,2419.7,3037.69,13.08,12125.7,52.2,8060.4,34.7,49323.03,11902.0,36238.0,38.32,32985.37,31565.01,0.0624633618601647,0.291515797405673,49323.03,0.437405673071748,1.50435462259937,0.486699193890539,1.50435462259937,2.3908,3.04469837002184,123.016701461378,1.35916938478928,2.77949857365843
615,2019,540000,西藏自治区,西藏,2187.75,157.5194,221.9942,773.4,1697.82,360.76,124.5,236.26,138.19,8.2,924.01,54.42,635.62,37.4,47491.0,12951.0,37410.0,122.84,4979.5,4695.46,0.0927774440164446,1.28856415874474,47491.0,0.455525320705375,1.45371448349643,0.34510477880031,1.45371448349643,2.4626,2.88858003242993,2.93682839465972,2.7655817460037,5.69846037860315
616,2019,610000,陕西省,陕西,5718.52,1846.107,2287.8983,10213.0,25793.17,3944.0,2417.0,1527.0,1991.1,7.7,12022.6,46.61,11779.5,45.67,65506.46,12326.0,36098.0,20.56,44536.65,34337.11,0.0715734824374049,0.221706754152359,65506.46,0.395957534494597,1.02063754828303,0.612829614604463,1.02063754828303,2.3887,2.92860619828006,191.828793774319,1.33124815600409,3.05793200292946
